,st_id,pr_sku_id,st_id_encoded,pr_sku_id_encoded,st_sku_interaction,pr_cluster_label,st_cluster_label,pr_uom_id
1783,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ec1dacb078a66e96d61a3605bceeb48a,9,1823,5682,0,0,17
1786,f7e6c85504ce6e82442c770f7c8606f0,ee37a0ba58b50be32617d354a3103b51,8,1845,4812,2,0,1
1787,c81e728d9d4c2f636f067f89cc14862c,71c9661741caf40a92a32d1cc8206c04,7,854,4287,9,0,17
1788,f7e6c85504ce6e82442c770f7c8606f0,37811c8faa35b7439a5f8815cccedd62,8,382,4980,4,0,1
1790,6364d3f0f495b6ab9dcf8d3b5c6e0b01,3affcbb957032e3cd1c0c3f8526e5de8,5,407,2914,2,0,1
1794,42a0e188f5033bc65bf8d78622277c4e,8907813626e3a8936c6850398c4cf715,3,1013,1212,4,0,1
1795,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d422a9e072907827d1571933f897d9d2,9,1645,5594,4,0,1
1796,f7e6c85504ce6e82442c770f7c8606f0,d6b7feb4e97a1c3d1d0409a2cda9e1fc,8,1663,4711,0,0,1
1797,42a0e188f5033bc65bf8d78622277c4e,e04f91454e2a3ad723086357d8e9aa33,3,1737,1620,0,0,17
1798,f7e6c85504ce6e82442c770f7c8606f0,45ad5f9e2c91e420d52302e33b1f357f,8,495,5039,2,0,1
1800,6364d3f0f495b6ab9dcf8d3b5c6e0b01,c68cce0f709db5a976ee5324bbdaec98,5,1531,2583,6,0,1
1801,fa7cdfad1a5aaf8370ebeda47a1ff1c3,0e497d3dfb10dc402fbe06de4e0bb233,9,89,6080,6,0,1
1804,fa7cdfad1a5aaf8370ebeda47a1ff1c3,7faceb1045d5308ed845cc0cde9c7843,9,943,6102,0,0,1
1805,fa7cdfad1a5aaf8370ebeda47a1ff1c3,6ce20ee0cd25f2265f9c839747f3f60a,9,806,6039,4,0,17
1806,16a5cdae362b8d27a1d8f8c7b78b4330,4bc7e92a7abd4335bb728d79fb764adf,1,548,701,0,0,1
1807,1ecfb463472ec9115b10c292ef8bc986,6d8bf88f6daf3b37de081afcf75ec6cf,2,812,1177,9,1,17
1808,f7e6c85504ce6e82442c770f7c8606f0,641e167f974d1dd076c0886d17271975,8,745,5186,2,0,1
1811,c81e728d9d4c2f636f067f89cc14862c,0ba2b4a27d85d6cd50440966d529ecad,7,69,4180,0,0,1
1812,6364d3f0f495b6ab9dcf8d3b5c6e0b01,3fabc5abf35c42206944ccc889328f3e,5,445,2937,6,0,1
1813,c81e728d9d4c2f636f067f89cc14862c,877996cf018bb84247377fc00ac9ec5d,7,997,4379,0,0,1
1814,f7e6c85504ce6e82442c770f7c8606f0,4115bc05a3e5460e3bba7777fde0f807,8,457,5013,0,0,1
1816,c81e728d9d4c2f636f067f89cc14862c,debe9dfcc3e4dbea1c509ffab6bf9f0b,7,1723,3721,0,0,1
1817,c81e728d9d4c2f636f067f89cc14862c,421b0ea70ab7fd681ae63a8f12695199,7,468,4039,4,0,1
1819,16a5cdae362b8d27a1d8f8c7b78b4330,9e38977a19c95af02aec6d2c6d8eca04,1,1185,96,4,0,17
1820,16a5cdae362b8d27a1d8f8c7b78b4330,5a106bc85bf017f97a9afcda66b93f01,1,645,749,4,0,1
1821,f7e6c85504ce6e82442c770f7c8606f0,a3f2130d312ab153ba470886115ea2ee,8,1240,4499,4,0,1
1822,16a5cdae362b8d27a1d8f8c7b78b4330,cbaca3167c8aa7c3352f2e7be9300285,1,1577,294,0,0,1
1824,c81e728d9d4c2f636f067f89cc14862c,52101754bebdd5e5107f1332530f905c,7,590,4114,2,0,17
1825,42a0e188f5033bc65bf8d78622277c4e,fe5d18ae6650335830e4c1dbd9e6ddb9,3,1964,1754,4,0,17
1826,f7e6c85504ce6e82442c770f7c8606f0,6157d6990d9a15027be2e356cccdc84d,8,714,5168,2,0,1
1828,f7e6c85504ce6e82442c770f7c8606f0,a97a38f8bcdf16c8d11f2010bb409da5,8,1289,4520,6,0,1
1829,c81e728d9d4c2f636f067f89cc14862c,dbac807bd15d2c3b0f339315d4a51c2a,7,1701,3708,6,0,17
1830,f7e6c85504ce6e82442c770f7c8606f0,eaf90ea9a5c3866af372589e011d4242,8,1812,4795,2,0,1
1832,42a0e188f5033bc65bf8d78622277c4e,6b1344097385a42484abd4746371e416,3,795,2103,4,0,17
1833,1ecfb463472ec9115b10c292ef8bc986,53a0025dcb7a9565375706d57f0c8f37,2,601,1146,0,1,1
1837,42a0e188f5033bc65bf8d78622277c4e,be1d43a949b9e0e755c1e36be9cf47d9,3,1456,1441,2,0,1
1838,f7e6c85504ce6e82442c770f7c8606f0,22448cd19c3130e1f42416da890ea6c9,8,237,4898,3,0,1
1839,c81e728d9d4c2f636f067f89cc14862c,cbaca3167c8aa7c3352f2e7be9300285,7,1577,3631,0,0,1
1840,f7e6c85504ce6e82442c770f7c8606f0,4b083e10f6cd2f4360c5425d05be6386,8,541,5069,2,0,1
1841,16a5cdae362b8d27a1d8f8c7b78b4330,07fcc48bf0cd6433c1e5124a5e1e962d,1,50,674,6,0,1
1842,16a5cdae362b8d27a1d8f8c7b78b4330,e983f56659b43d6691446b013c0b9ef1,1,1802,419,0,0,1
1844,c81e728d9d4c2f636f067f89cc14862c,2e277351c5cfe6dd5bd87b2457a7e1eb,7,321,3952,5,0,1
1845,f7e6c85504ce6e82442c770f7c8606f0,db01afba1fbd4cb3686884a7dfe125c9,8,1693,4727,4,0,1
1846,c81e728d9d4c2f636f067f89cc14862c,3f33017a9ce4fbff701facaeae7a7549,7,441,4028,4,0,17
1848,6364d3f0f495b6ab9dcf8d3b5c6e0b01,b43e19936412e99b8efd1f9061d3f3c7,5,1379,2517,6,0,1
1849,6364d3f0f495b6ab9dcf8d3b5c6e0b01,f165b731ecfaac92a2f7ba92d07ccdaa,5,1872,2762,0,0,1
1850,c81e728d9d4c2f636f067f89cc14862c,8077e6cd4cf2ab3abac4b6c80a5ba7e1,7,948,4346,4,0,17
1852,42a0e188f5033bc65bf8d78622277c4e,2fa7a49e56dbd82f118adc28cba02990,3,335,1831,4,0,17
1854,f7e6c85504ce6e82442c770f7c8606f0,465e4f9b8d22467e46a6e02a78a40e97,8,501,5045,0,0,1
1855,6364d3f0f495b6ab9dcf8d3b5c6e0b01,db45f0cd6166195d80838817d4371660,5,1697,2672,0,0,1
1856,16a5cdae362b8d27a1d8f8c7b78b4330,7454973f4428e8a3426bb3c01e007104,1,869,882,4,0,17
1857,16a5cdae362b8d27a1d8f8c7b78b4330,22988026fe85fde60d8bf777ab6bc3b4,1,240,535,4,0,17
1858,fa7cdfad1a5aaf8370ebeda47a1ff1c3,26d07ae4d7900394b2efaae387b01072,9,266,5777,2,0,1
1859,c81e728d9d4c2f636f067f89cc14862c,3e7c6dfcc43c80a0558ebc13bb731cd6,7,434,4021,8,0,1
1860,16a5cdae362b8d27a1d8f8c7b78b4330,c54dd67ddb268f5574dc35f360e10e87,1,1517,264,6,0,1
1861,fa7cdfad1a5aaf8370ebeda47a1ff1c3,1b554caad50131478083eb6e4f7845d6,9,187,5707,0,0,1
1863,16a5cdae362b8d27a1d8f8c7b78b4330,4ba72d594b35e41cb3e066397eecdfba,1,547,700,4,0,1
1864,16a5cdae362b8d27a1d8f8c7b78b4330,b5f95dc9fce7c3181497a01d26836700,1,1392,197,0,0,1
1865,42a0e188f5033bc65bf8d78622277c4e,58ebafabd92e2e3a80d86b7bb7e88eda,3,638,2008,4,0,1
1866,6364d3f0f495b6ab9dcf8d3b5c6e0b01,e5438bd5e7a11caaf7c625d9d5ab7b50,5,1768,2707,4,0,1
1867,fa7cdfad1a5aaf8370ebeda47a1ff1c3,8bb88fc297188331e5252b5d43747043,9,1046,5340,4,0,1
1868,16a5cdae362b8d27a1d8f8c7b78b4330,7d945116ed12c2807d081df6f666ba37,1,931,917,0,0,1
1869,f7e6c85504ce6e82442c770f7c8606f0,e983f56659b43d6691446b013c0b9ef1,8,1802,4788,0,0,1
1870,f7e6c85504ce6e82442c770f7c8606f0,fe50ae64d08d4f8245aaabc55d1baf79,8,1963,4870,4,0,1
1871,c81e728d9d4c2f636f067f89cc14862c,8f8735ac8b4195951bb460f925a16520,7,1077,3354,9,0,17
1872,42a0e188f5033bc65bf8d78622277c4e,ad046d86568a7b668e8a06d50ddfbe0b,3,1319,1365,8,0,1
1873,f7e6c85504ce6e82442c770f7c8606f0,eabb0e22d393244d0ae30421a623f884,8,1809,4792,0,0,1
1874,42a0e188f5033bc65bf8d78622277c4e,ca0ab467d14a5063de47e379d2d24301,3,1565,1506,6,0,1
1875,c81e728d9d4c2f636f067f89cc14862c,6f82ecc2d5b384d471364b7f8564adcf,7,831,4275,6,0,17
1876,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ae9aebfac21c0f936c47eb52ff16c32b,9,1338,5460,2,0,1
1877,f7e6c85504ce6e82442c770f7c8606f0,e9e9c55a9acf6e9421db2863f2e4da2f,8,1805,4791,4,0,17
1878,f7e6c85504ce6e82442c770f7c8606f0,861f516882af16ff45234407eda09606,8,989,5313,0,0,17
1879,6364d3f0f495b6ab9dcf8d3b5c6e0b01,4ce0eb956648ab3ff6bb0afa3158cc42,5,555,2995,4,0,1
1880,c81e728d9d4c2f636f067f89cc14862c,19e99970ea5ea8475747b52ab1ccf194,7,173,3725,6,0,1
1881,c81e728d9d4c2f636f067f89cc14862c,6162285c9ac163d36b53d5831e43bca8,7,715,4194,6,0,17
1882,f7e6c85504ce6e82442c770f7c8606f0,00661699f543753ec7e911a64b9fd2f6,8,4,4984,4,0,1
1883,42a0e188f5033bc65bf8d78622277c4e,8d1f2ec17c9f96e7a9c5ed7930085dcc,3,1056,1235,0,0,17
1884,c81e728d9d4c2f636f067f89cc14862c,b88d7891d85f7f5ed9a7ad619af776d2,7,1416,3550,4,0,17
1885,c81e728d9d4c2f636f067f89cc14862c,3775e29ab7a50a69c73aad30f19661e4,7,380,3986,0,0,1
1886,42a0e188f5033bc65bf8d78622277c4e,5f96320c454aed712e4545adacdba754,3,704,2052,4,0,1
1887,f7e6c85504ce6e82442c770f7c8606f0,8820053ebb6d434015dc4141b232bb77,8,1003,4383,0,0,1
1888,f7e6c85504ce6e82442c770f7c8606f0,6d8bf88f6daf3b37de081afcf75ec6cf,8,812,5216,9,0,17
1889,f7e6c85504ce6e82442c770f7c8606f0,b749c085963d0f869dce2755f8ba602a,8,1404,4579,1,0,1
1890,53e19f3dbb211f20b20b45668303c1b6,de96549fe7e95032ca74cf83e70eded2,4,1722,2271,0,1,17
1892,16a5cdae362b8d27a1d8f8c7b78b4330,aef6a0184b8707e4f49c624340fd0fe0,1,1340,171,5,0,1
1893,42a0e188f5033bc65bf8d78622277c4e,ad4114fdd318c077dd81aacb125346cd,3,1321,1367,0,0,1
1895,f7e6c85504ce6e82442c770f7c8606f0,9fa87786d9a881173e75bb0327383ff1,8,1204,4484,6,0,1
1896,42a0e188f5033bc65bf8d78622277c4e,525054066e1d6e94a6ad56078f4b212d,3,593,1984,4,0,17
1897,f7e6c85504ce6e82442c770f7c8606f0,cf91eca9321c9c272fb4e7cf4bcc6a43,8,1610,4683,4,0,17
1899,16a5cdae362b8d27a1d8f8c7b78b4330,edaab5209d66e9634a79a8f23fb55bab,1,1837,444,0,0,1
1900,fa7cdfad1a5aaf8370ebeda47a1ff1c3,74a5d20962421bf66e6a7ce6d884fbf5,9,871,6070,1,0,1
1901,16a5cdae362b8d27a1d8f8c7b78b4330,2c6c2e0fb9a48b16ea6aecc7cdcf8af8,1,311,569,4,0,17
1902,f7e6c85504ce6e82442c770f7c8606f0,bd95f7b33a9959928bbacfc59a8b6e66,8,1452,4608,0,0,1
1903,fa7cdfad1a5aaf8370ebeda47a1ff1c3,6906f8e64f30c41425b966482fa652d5,9,783,6027,5,0,1
1905,f7e6c85504ce6e82442c770f7c8606f0,4759698d919d34b1694d17d12448f618,8,508,5051,4,0,1
1906,fa7cdfad1a5aaf8370ebeda47a1ff1c3,b610088ddf586449793d3c6da70d4c56,9,1394,5483,4,0,1
1907,42a0e188f5033bc65bf8d78622277c4e,a08abd96f9e056ad8cf9db4ae5f5754a,3,1210,1311,0,0,1
1908,c81e728d9d4c2f636f067f89cc14862c,d2d8c0f1e97017883799eeb270accbf4,7,1638,3671,4,0,1
1909,42a0e188f5033bc65bf8d78622277c4e,6565d9fdec62ee17555c69675585c673,3,757,2078,4,0,1
1910,6364d3f0f495b6ab9dcf8d3b5c6e0b01,5bb5f58ee78376e1d1806dd5cc25cfe1,5,662,3041,4,0,17
1912,1ecfb463472ec9115b10c292ef8bc986,39d2baf4540a46a8e8b05a579e371f73,2,394,1122,4,1,1
1914,16a5cdae362b8d27a1d8f8c7b78b4330,dfb085b0647b9ee8ce010670d1e30ab6,1,1733,381,9,0,17
1915,c81e728d9d4c2f636f067f89cc14862c,eabb0e22d393244d0ae30421a623f884,7,1809,3774,0,0,1
1916,f7e6c85504ce6e82442c770f7c8606f0,1e530dac29b2ea4389130dafa762c7bc,8,207,4884,6,0,17
1917,c81e728d9d4c2f636f067f89cc14862c,bc7168d9c8e7fac02a3b10ed415da21d,7,1444,3562,9,0,17
1918,1ecfb463472ec9115b10c292ef8bc986,0cb54dc6c273630fc0efdd8e8aa40390,2,77,1169,4,1,1
1920,6364d3f0f495b6ab9dcf8d3b5c6e0b01,699dc7822b719137e8124b728ab45fa3,5,788,3111,0,0,1
1922,fa7cdfad1a5aaf8370ebeda47a1ff1c3,afe39babc1ddb6d7912898e4b53e0882,9,1347,5464,0,0,1
1923,6364d3f0f495b6ab9dcf8d3b5c6e0b01,5aa2f6e00873f8c90b00cd15d670daa1,5,649,3031,4,0,17
1924,1ecfb463472ec9115b10c292ef8bc986,6171c7abaa5babe504dcea7e636fa32d,2,716,1163,4,1,17
1926,f7e6c85504ce6e82442c770f7c8606f0,c4ba4ae1a518779efc096ea258259c22,8,1513,4639,4,0,17
1927,16a5cdae362b8d27a1d8f8c7b78b4330,82704fa1c2dbdb928bf4eed0667260dd,1,963,937,4,0,1
1930,1ecfb463472ec9115b10c292ef8bc986,2eaefbeedd52963c77db7ab9ca5e930a,2,325,1114,4,1,1
1932,c81e728d9d4c2f636f067f89cc14862c,cfb54b1ce12bb3f9b6b9e2ea0b57414b,7,1613,3655,4,0,1
1934,c81e728d9d4c2f636f067f89cc14862c,8820053ebb6d434015dc4141b232bb77,7,1003,3312,0,0,1
1935,6364d3f0f495b6ab9dcf8d3b5c6e0b01,3b9ff9697e5688d38d5a0e7b0f0d519e,5,410,2917,6,0,1
1938,f7e6c85504ce6e82442c770f7c8606f0,c98fef53d3b6948fc1bccfb1644ab516,8,1559,4660,6,0,17
1940,fa7cdfad1a5aaf8370ebeda47a1ff1c3,984866d32efb12f24c9ec497f3fad041,9,1140,5374,0,0,17
1942,c81e728d9d4c2f636f067f89cc14862c,a7a9eb3ffb9634e37c50995c34da34d0,7,1269,3459,0,0,17
1943,f7e6c85504ce6e82442c770f7c8606f0,b960c6ee5b5efa12e73f810204b561a8,8,1424,4592,4,0,17
1944,f7e6c85504ce6e82442c770f7c8606f0,4a421463135a0f5e506740db32d16b97,8,535,5067,6,0,1
1945,f7e6c85504ce6e82442c770f7c8606f0,5839d00df7c33f98615fd2aaf9c87389,8,632,5116,1,0,1
1946,fa7cdfad1a5aaf8370ebeda47a1ff1c3,9cb1c6f7a2a51376b49fc2a81a8fe192,9,1175,5392,0,0,1
1947,16a5cdae362b8d27a1d8f8c7b78b4330,d17788d88fcc592802fe99753c2fbebb,1,1629,325,4,0,17
1948,42a0e188f5033bc65bf8d78622277c4e,a8d55e3a9edebff1c75f9346a68d9503,3,1284,1346,4,0,1
1949,16a5cdae362b8d27a1d8f8c7b78b4330,e28cd1ac8a7657102429b9f01e83e857,1,1749,389,4,0,1
1950,6364d3f0f495b6ab9dcf8d3b5c6e0b01,58ebafabd92e2e3a80d86b7bb7e88eda,5,638,3026,4,0,1
1951,c81e728d9d4c2f636f067f89cc14862c,8bb88fc297188331e5252b5d43747043,7,1046,3336,4,0,1
1953,42a0e188f5033bc65bf8d78622277c4e,3da5a60be9f57d3d4d3ef8c0c8b2443d,3,430,1893,4,0,1
1954,16a5cdae362b8d27a1d8f8c7b78b4330,8eb71e36921c0fee5b3ba541bd2fe80e,1,1072,42,4,0,17
1955,f7e6c85504ce6e82442c770f7c8606f0,3a74a370c8eb032acb11ad9119242b8f,8,401,4987,9,0,17
1957,c81e728d9d4c2f636f067f89cc14862c,5c2c53a02b645e1c20052c8946d19fc4,7,668,4166,4,0,1
1958,6364d3f0f495b6ab9dcf8d3b5c6e0b01,dbf97912b04710c92b49334e8d91fabb,5,1702,2676,0,0,1
1959,c81e728d9d4c2f636f067f89cc14862c,3ab75955a9c0ce15f6ca004ff088e7f6,7,403,4002,4,0,17
1961,f7e6c85504ce6e82442c770f7c8606f0,63b837c9a3fd362191761401ed418679,8,742,5183,1,0,1
1962,1ecfb463472ec9115b10c292ef8bc986,4695acecbef4734453cf9bc0be67ffe4,2,503,1133,2,1,1
1963,16a5cdae362b8d27a1d8f8c7b78b4330,a4680e47cdf0ef37aeb19717a9d1968c,1,1243,121,4,0,1
1964,c81e728d9d4c2f636f067f89cc14862c,86834931b537407cac2c8912f771511c,7,991,4374,6,0,17
1966,1ecfb463472ec9115b10c292ef8bc986,5840bb9c4abfbabfe1d6456829a1b1f1,2,634,1152,4,1,17
1967,42a0e188f5033bc65bf8d78622277c4e,71fe24c214f9fe26ad0f2b02f03e3878,3,856,2142,4,0,1
1968,16a5cdae362b8d27a1d8f8c7b78b4330,ec1dacb078a66e96d61a3605bceeb48a,1,1823,433,0,0,17
1969,fa7cdfad1a5aaf8370ebeda47a1ff1c3,06f4f315e8decf704eb550a36a3d3e07,9,42,5848,0,0,1
1970,16a5cdae362b8d27a1d8f8c7b78b4330,57eaf5659b0371dbef7bb6cee4a14e71,1,629,738,4,0,17
1971,42a0e188f5033bc65bf8d78622277c4e,c97c8aa3371b07d86d8bd2b7384baf5d,3,1558,1500,6,0,17
1973,6364d3f0f495b6ab9dcf8d3b5c6e0b01,4b083e10f6cd2f4360c5425d05be6386,5,541,2988,2,0,1
1974,16a5cdae362b8d27a1d8f8c7b78b4330,4e824a65fbd01f1708131bd247842688,1,571,713,5,0,1
1975,fa7cdfad1a5aaf8370ebeda47a1ff1c3,ac97437364b6701a12e48e3d4559d251,9,1312,5443,0,0,17
1978,f7e6c85504ce6e82442c770f7c8606f0,3c3a1cb0ae43df1a1f0abe1fbd8e158b,8,417,4995,0,0,1
1979,16a5cdae362b8d27a1d8f8c7b78b4330,81fa6f7d44af9ab3fbc527644ae84a2e,1,960,935,0,0,17
1980,f7e6c85504ce6e82442c770f7c8606f0,a2f01e8907594a5cc33b21086a702036,8,1232,4496,4,0,1
1983,6364d3f0f495b6ab9dcf8d3b5c6e0b01,25297b758a38dfb3475046e5dc01291a,5,256,2828,6,0,1
1984,c81e728d9d4c2f636f067f89cc14862c,9f01d1bae48b8dd9a155c83316a4943e,7,1193,3420,0,0,1
1985,16a5cdae362b8d27a1d8f8c7b78b4330,c355c910fe6a819947c7243038df89c9,1,1504,257,4,0,17
1987,42a0e188f5033bc65bf8d78622277c4e,a3f2130d312ab153ba470886115ea2ee,3,1240,1324,4,0,1
1988,f7e6c85504ce6e82442c770f7c8606f0,807df53fba347897e5fae5e9b4484cd5,8,949,5294,4,0,17
1990,f7e6c85504ce6e82442c770f7c8606f0,d653e6fd1013dc3cf980741e001a6e20,8,1659,4710,0,0,1
1991,c81e728d9d4c2f636f067f89cc14862c,4ce0eb956648ab3ff6bb0afa3158cc42,7,555,4091,4,0,1
1992,6364d3f0f495b6ab9dcf8d3b5c6e0b01,8a1989b9fe49cb45e85c099107fbe1a6,5,1023,2346,0,0,1
1993,f7e6c85504ce6e82442c770f7c8606f0,f26a7266746690b16a77b3073651d75d,8,1880,4832,4,0,1
1995,1ecfb463472ec9115b10c292ef8bc986,c82dccf4ccf7017ba622a86f5dcbc736,2,1547,1035,2,1,1
1996,1ecfb463472ec9115b10c292ef8bc986,cf0c31c18f1ed7065e20442bc991df9e,2,1606,1040,4,1,17
1997,fa7cdfad1a5aaf8370ebeda47a1ff1c3,bf7667b035093212fd58f5fdd0975069,9,1469,5519,4,0,17
1999,53e19f3dbb211f20b20b45668303c1b6,013eae7e2e4dc560798953be950c49a3,4,13,2245,6,1,17
2000,c81e728d9d4c2f636f067f89cc14862c,89c6057b6086a59a5658de5d227a91a2,7,1021,3324,6,0,17
2002,fa7cdfad1a5aaf8370ebeda47a1ff1c3,08dc3a654abf4087cedd4b03684c5862,9,54,5906,0,0,17
2003,c81e728d9d4c2f636f067f89cc14862c,50246ace502699a00ce8f94e8fc3e37d,7,581,4109,4,0,17
2004,c81e728d9d4c2f636f067f89cc14862c,1cec786e41a51f75b5701511f995218b,7,201,3882,0,0,1
2005,fa7cdfad1a5aaf8370ebeda47a1ff1c3,559c8bf461e7f622ce1caa97071337f1,9,616,5940,0,0,17
2008,f7e6c85504ce6e82442c770f7c8606f0,ca0ab467d14a5063de47e379d2d24301,8,1565,4663,6,0,1
2009,42a0e188f5033bc65bf8d78622277c4e,e79eb35132023b80bd8610a4ee16e52d,3,1787,1648,0,0,1
2012,c81e728d9d4c2f636f067f89cc14862c,cbbda0778454f639ae7182a4ec209142,7,1578,3632,0,0,1
2014,fa7cdfad1a5aaf8370ebeda47a1ff1c3,6e456038d557302367b91b7e0ab71e24,9,819,6046,5,0,1
2016,c81e728d9d4c2f636f067f89cc14862c,bea5b83d3a056039813089e7aa7f7e9a,7,1463,3575,5,0,1
2017,16a5cdae362b8d27a1d8f8c7b78b4330,a73dc2e6003e507856301ce5cd64c96d,1,1264,131,6,0,17
2018,f7e6c85504ce6e82442c770f7c8606f0,e85301469c72e1e53e88e8c0a1b54834,8,1790,4779,0,0,1
2019,16a5cdae362b8d27a1d8f8c7b78b4330,b749c085963d0f869dce2755f8ba602a,1,1404,210,1,0,1
2021,fa7cdfad1a5aaf8370ebeda47a1ff1c3,f152516615efd05cf4b4903b03d4a45d,9,1870,5708,0,0,1
2024,f7e6c85504ce6e82442c770f7c8606f0,b0bae916aa9ae17dfb7ad7ec469345fd,8,1354,4553,4,0,17
2025,6364d3f0f495b6ab9dcf8d3b5c6e0b01,a2f01e8907594a5cc33b21086a702036,5,1232,2444,4,0,1
2033,6364d3f0f495b6ab9dcf8d3b5c6e0b01,cbaca3167c8aa7c3352f2e7be9300285,5,1577,2607,0,0,1
2034,42a0e188f5033bc65bf8d78622277c4e,9c231867e537759d3ef811c0bd9c705c,3,1172,1286,1,0,1
2035,c81e728d9d4c2f636f067f89cc14862c,1566bfacbcf0c0a3e7c92e73c708d341,7,137,3518,0,0,17
2036,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e6fc24ca846339d204b0b50e9f772484,9,1781,5661,6,0,1
2037,fa7cdfad1a5aaf8370ebeda47a1ff1c3,d2d8c0f1e97017883799eeb270accbf4,9,1638,5589,4,0,1
2039,fa7cdfad1a5aaf8370ebeda47a1ff1c3,e95b9bb287e5571345c0e94f3118d667,9,1799,5666,9,0,17
2040,42a0e188f5033bc65bf8d78622277c4e,db01afba1fbd4cb3686884a7dfe125c9,3,1693,1589,4,0,1
2041,6364d3f0f495b6ab9dcf8d3b5c6e0b01,6fe34513bd68faaa3c320af98460dacb,5,834,3136,6,0,1
2042,16a5cdae362b8d27a1d8f8c7b78b4330,8f8735ac8b4195951bb460f925a16520,1,1077,45,9,0,17
2043,42a0e188f5033bc65bf8d78622277c4e,ed64bdb93323c463547c018edd8c1876,3,1832,1680,6,0,1
2048,16a5cdae362b8d27a1d8f8c7b78b4330,1a083126803757739236831994920755,1,174,385,2,0,1
2049,c81e728d9d4c2f636f067f89cc14862c,f84ce1249cc0588fe9cddeaac0f3ae50,7,1915,3844,6,0,17
2051,fa7cdfad1a5aaf8370ebeda47a1ff1c3,0f152427918d29bb1081834c1d375a48,9,96,6111,4,0,17
2056,c81e728d9d4c2f636f067f89cc14862c,a49e0d8f5d9b6fa172d69f5b3e652cc3,7,1245,3447,2,0,1
2057,16a5cdae362b8d27a1d8f8c7b78b4330,db01afba1fbd4cb3686884a7dfe125c9,1,1693,357,4,0,1
2058,6364d3f0f495b6ab9dcf8d3b5c6e0b01,d0f606833286c3a94ab2bdef955eeaca,5,1625,2637,4,0,17
2065,16a5cdae362b8d27a1d8f8c7b78b4330,8baeffd6d41bf42bce9ae4efea0e6ae2,1,1045,30,4,0,1
2066,bd470ca955d9497bbcb808e59952fffc,21c11f1628b35916baddf033b748940c,6,235,3282,2,1,1
2068,f7e6c85504ce6e82442c770f7c8606f0,24add02597d486c0f631855f5ca1bef3,8,253,4905,0,0,1
2075,42a0e188f5033bc65bf8d78622277c4e,07fcc48bf0cd6433c1e5124a5e1e962d,3,50,1932,6,0,1
2082,c81e728d9d4c2f636f067f89cc14862c,df86a6e432abafd11f1bfd355494b0e4,7,1727,3723,8,0,1
2087,6364d3f0f495b6ab9dcf8d3b5c6e0b01,cc2c9ccae08409e999fd6490104798ef,5,1581,2610,0,0,1
2088,c81e728d9d4c2f636f067f89cc14862c,98e3ceb19a35c02ebff597e6c6142c2e,7,1146,3392,6,0,1
2093,16a5cdae362b8d27a1d8f8c7b78b4330,ac97437364b6701a12e48e3d4559d251,1,1312,153,0,0,17
2103,fa7cdfad1a5aaf8370ebeda47a1ff1c3,4f8b4c73b1712622d6f05c02cda05d49,9,579,5926,8,0,1
2104,6364d3f0f495b6ab9dcf8d3b5c6e0b01,6dc2d6abe22eaa15ea066134c983f2ac,5,815,3125,8,0,1
2105,c81e728d9d4c2f636f067f89cc14862c,65904bcd52a06cd64e57fc80b4b042d0,7,759,4221,6,0,1
2106,16a5cdae362b8d27a1d8f8c7b78b4330,86987c27e819267ea616d99f7b1f5dfe,1,993,952,0,0,1
2110,1ecfb463472ec9115b10c292ef8bc986,e95b9bb287e5571345c0e94f3118d667,2,1799,1064,9,1,17
2113,6364d3f0f495b6ab9dcf8d3b5c6e0b01,b8c00648277f6e9571a8ce5fce672947,5,1417,2538,4,0,1
2114,42a0e188f5033bc65bf8d78622277c4e,ec1dacb078a66e96d61a3605bceeb48a,3,1823,1674,0,0,17
2125,f7e6c85504ce6e82442c770f7c8606f0,6a1b223304456bd581de3a1575d1d2df,8,790,5207,4,0,17
2126,c81e728d9d4c2f636f067f89cc14862c,a0150fefa71d6606d5e642fa0e7b8ad8,7,1209,3427,4,0,17
2143,f7e6c85504ce6e82442c770f7c8606f0,ce429dec957b9d6f3658eaa343fc40f0,8,1598,4678,0,0,17
2157,f7e6c85504ce6e82442c770f7c8606f0,74e73f1776efe94a5c6278e99d53fa28,8,873,5252,0,0,1
2165,42a0e188f5033bc65bf8d78622277c4e,c54dd67ddb268f5574dc35f360e10e87,3,1517,1473,6,0,1
2167,16a5cdae362b8d27a1d8f8c7b78b4330,b7ef3f85be23f591802b735971941c77,1,1410,215,6,0,1
2172,fa7cdfad1a5aaf8370ebeda47a1ff1c3,448c25ee61b2572eef9076c03b7b8c67,9,490,5881,0,0,1
2177,f7e6c85504ce6e82442c770f7c8606f0,ac0671f64fabce5bb59866614241912f,8,1307,4529,8,0,1
2185,16a5cdae362b8d27a1d8f8c7b78b4330,b5bd9ec2c8ff3cb0c9f606c1a59ec4b9,1,1391,196,0,0,1
2188,fa7cdfad1a5aaf8370ebeda47a1ff1c3,0ff7d742c244e2bacb145df5b5c6c34a,9,103,5332,6,0,1
2189,6364d3f0f495b6ab9dcf8d3b5c6e0b01,c3f196f1d015387cbc3c8ea7dc7f5090,5,1506,2569,0,0,1
2196,42a0e188f5033bc65bf8d78622277c4e,8014853e6d2298932e875eedff854ef1,3,946,2190,6,0,1
